SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,11014 Cornell Ave S,Seattle,WA,98178,1497999,7,7.25,Lakeridge,5060,7410,2017,46,296,,Active,,,http://www.redfin.com/WA/Seattle/11014-Cornell-Ave-S-98178/home/199205,NWMLS,1574515,N,Y,47.5046002,-122.2413919
MLS Listing,,Single Family Residential,4015 Fremont Ave N,Seattle,WA,98103,899000,2,1.0,Fremont,1026,4000,1912,47,876,,Active,,,http://www.redfin.com/WA/Seattle/4015-Fremont-Ave-N-98103/home/302845,NWMLS,1572735,N,Y,47.6558636,-122.3503265
MLS Listing,,Single Family Residential,1511 E Alder St,Seattle,WA,98122,950000,6,1.75,Capitol Hill,4433,3360,1904,47,214,,Active,,,http://www.redfin.com/WA/Seattle/1511-E-Alder-St-98122/home/144671,NWMLS,1574259,N,Y,47.6041739,-122.3122762
MLS Listing,,Single Family Residential,8832 Interlake Ave N,Seattle,WA,98103,950000,2,1.0,Green Lake,1560,5125,1946,48,609,,Active,,,http://www.redfin.com/WA/Seattle/8832-Interlake-Ave-N-98103/home/104899,NWMLS,1573235,N,Y,47.6933727,-122.3398679
MLS Listing,,Single Family Residential,6021 Beach Dr SW,Seattle,WA,98136,2950000,3,3.5,Beach Drive,3739,16355,2016,48,789,,Active,,,http://www.redfin.com/WA/Seattle/6021-Beach-Dr-SW-98136/home/153846,NWMLS,1572471,N,Y,47.5477959,-122.3985143
MLS Listing,,Single Family Residential,9308 28th Ave NW,Seattle,WA,98117,1220000,4,4.25,North Beach,3718,5928,1981,48,328,,Active,,,http://www.redfin.com/WA/Seattle/9308-28th-Ave-NW-98117/home/289938,NWMLS,1572665,N,Y,47.697097,-122.3926404
MLS Listing,,Single Family Residential,5221 Lake Washington Blvd S,Seattle,WA,98118,2300000,4,2.25,Hillman City,2710,20197,1921,48,849,,Active,,,http://www.redfin.com/WA/Seattle/5221-Lake-Washington-Blvd-S-98118/home/490408,NWMLS,1571286,N,Y,47.5541535,-122.2613371
MLS Listing,,Single Family Residential,3718 E Alder St,Seattle,WA,98122,875000,3,1.75,Leschi,1800,4150,1901,49,486,,Active,,,http://www.redfin.com/WA/Seattle/3718-E-Alder-St-98122/home/140818,NWMLS,1572683,N,Y,47.6040766,-122.2856972
MLS Listing,,Single Family Residential,3715 41st Ave S,Seattle,WA,98144,2999000,5,3.5,Mt Baker,5034,5150,2020,53,596,,Active,,,http://www.redfin.com/WA/Seattle/3715-41st-Ave-S-98144/home/22485857,NWMLS,1571116,N,Y,47.57018,-122.282125
MLS Listing,,Single Family Residential,421 30th Ave S,Seattle,WA,98144,1995000,5,3.5,Leschi,4870,10350,1887,53,410,,Active,,,http://www.redfin.com/WA/Seattle/421-30th-Ave-S-98144/home/12184157,NWMLS,1570895,N,Y,47.598512923,-122.2940325
MLS Listing,,Single Family Residential,1239 23rd Ave E,Seattle,WA,98112,1790000,4,2.25,Capitol Hill,3740,5933,1926,53,479,,Active,,,http://www.redfin.com/WA/Seattle/1239-23rd-Ave-E-98112/home/136746,NWMLS,1569247,N,Y,47.6314546,-122.3025963
MLS Listing,,Single Family Residential,721 33rd Ave S,Seattle,WA,98144,999950,2,1.25,Leschi,2280,2880,1928,54,439,,Active,,,http://www.redfin.com/WA/Seattle/721-33rd-Ave-S-98144/home/141769,NWMLS,1570265,N,Y,47.595947,-122.2905449
MLS Listing,,Single Family Residential,938 N 79th St,Seattle,WA,98103,925000,3,2.25,Green Lake,1830,3000,1987,55,505,,Active,,,http://www.redfin.com/WA/Seattle/938-N-79th-St-98103/home/301747,NWMLS,1569404,N,Y,47.6864327,-122.3454487
MLS Listing,,Single Family Residential,2222 Warren Ave N,Seattle,WA,98109,2350000,4,3.75,Queen Anne,2831,3500,1906,55,830,,Active,,,http://www.redfin.com/WA/Seattle/2222-Warren-Ave-N-98109/home/133210,NWMLS,1570009,N,Y,47.6389427,-122.3541159
MLS Listing,,Single Family Residential,7351 33rd Ave NE,Seattle,WA,98115,2150000,5,3.5,Bryant,3654,6996,2020,56,588,,Active,,,http://www.redfin.com/WA/Seattle/7351-33rd-Ave-NE-98115/home/316237,NWMLS,1567827,N,Y,47.6825103,-122.2930835
MLS Listing,,Single Family Residential,1540 Palm Ave SW,Seattle,WA,98116,1450000,5,3.5,North Admiral,3282,4440,1907,60,442,,Active,,,http://www.redfin.com/WA/Seattle/1540-Palm-Ave-SW-98116/home/150106,NWMLS,1563239,N,Y,47.5896561,-122.3834441
MLS Listing,,Single Family Residential,8246 17th Ave NE,Seattle,WA,98115,1749000,5,3.75,Maple Leaf,3401,5100,2019,62,514,,Active,,,http://www.redfin.com/WA/Seattle/8246-17th-Ave-NE-98115/home/107492,NWMLS,1567310,N,Y,47.6898617,-122.3098057
MLS Listing,,Single Family Residential,2344 Harvard Ave E,Seattle,WA,98102,1890000,4,2.5,Capitol Hill,3790,7000,1984,62,499,,Active,,,http://www.redfin.com/WA/Seattle/2344-Harvard-Ave-E-98102/home/136478,NWMLS,1566509,N,Y,47.6401988,-122.3220107
MLS Listing,,Single Family Residential,12354 Riviera Pl NE,Seattle,WA,98125,2100000,3,1.75,Lake City,1670,19587,1928,63,1257,,Active,,,http://www.redfin.com/WA/Seattle/12354-Riviera-Pl-NE-98125/home/318881,NWMLS,1564161,N,Y,47.7190851,-122.2791628
MLS Listing,,Single Family Residential,4731 Thackeray Pl NE,Seattle,WA,98105,2595000,6,5.25,Wallingford,4160,4080,1924,63,624,,Active,,,http://www.redfin.com/WA/Seattle/4731-Thackeray-Pl-NE-98105/home/118171,NWMLS,1564697,N,Y,47.6640754,-122.3264574
MLS Listing,,Single Family Residential,10763 Durland Ave NE,Seattle,WA,98125,1568000,5,3.25,Matthews Beach,3250,6540,2004,64,482,,Active,,,http://www.redfin.com/WA/Seattle/10763-Durland-Ave-NE-98125/home/2069574,NWMLS,1566008,N,Y,47.7089347,-122.2791175
MLS Listing,,Single Family Residential,2102 8th Ave N,Seattle,WA,98109,2285000,4,4.5,Queen Anne,3340,2671,2002,66,684,,Active,,,http://www.redfin.com/WA/Seattle/2102-8th-Ave-N-98109/home/2086021,NWMLS,1552663,N,Y,47.6381985,-122.3418123
MLS Listing,,Single Family Residential,5240 Brooklyn Ave NE Unit B,Seattle,WA,98105,856000,4,2.5,University District,1500,8240,2020,67,571,,Active,,,http://www.redfin.com/WA/Seattle/5240-Brooklyn-Ave-NE-98105/unit-B/home/170578731,NWMLS,1565715,N,Y,47.6676414,-122.3139229
MLS Listing,,Single Family Residential,9046 12th Ave NW,Seattle,WA,98117,915000,5,1.75,Crown Hill,2624,8192,1929,67,349,,Active,,,http://www.redfin.com/WA/Seattle/9046-12th-Ave-NW-98117/home/100282,NWMLS,1564263,N,Y,47.6955351,-122.3710898
MLS Listing,,Single Family Residential,454 A N 39th St,Seattle,WA,98103,1695000,5,3.5,Fremont,3398,4800,2020,67,499,5,Active,,,http://www.redfin.com/WA/Seattle/454-N-39th-St-98103/home/302777,NWMLS,1563796,N,Y,47.6542756,-122.3529768
MLS Listing,,Single Family Residential,5240 Brooklyn Ave NE Unit A,Seattle,WA,98105,866000,4,2.5,University District,1500,8240,2020,67,577,,Active,,,http://www.redfin.com/WA/Seattle/5240-Brooklyn-Ave-NE-98105/unit-A/home/170575429,NWMLS,1563990,N,Y,47.6676414,-122.3139229
MLS Listing,,Single Family Residential,6015 53rd Ave NE,Seattle,WA,98115,1765000,4,3.25,Hawthorne Hills,3492,5003,2019,68,505,,Active,,,http://www.redfin.com/WA/Seattle/6015-53rd-Ave-NE-98115/home/169634118,NWMLS,1564506,N,Y,47.6727256,-122.2707813
MLS Listing,,Single Family Residential,6141 Oakhurst Rd S,Seattle,WA,98118,1199988,5,4.0,Seward Park,3980,10200,1952,68,302,,Active,,,http://www.redfin.com/WA/Seattle/6141-Oakhurst-Rd-S-98118/home/490374,NWMLS,1562586,N,Y,47.5467573,-122.2622204
MLS Listing,,Single Family Residential,514 Ward St #102,Seattle,WA,98109,899000,2,2.25,Queen Anne,1755,5160,1998,68,512,300,Active,,,http://www.redfin.com/WA/Seattle/514-Ward-St-98109/unit-102/home/37243,NWMLS,1564910,N,Y,47.6282812,-122.3468101
MLS Listing,,Single Family Residential,5136 45th Ave NE,Seattle,WA,98105,2398000,5,5.0,Laurelhurst,4620,4600,2020,69,519,,Active,,,http://www.redfin.com/WA/Seattle/5136-45th-Ave-NE-98105/home/121172,NWMLS,1562620,N,Y,47.6671211,-122.2791185
MLS Listing,,Single Family Residential,5700 SW Spokane St,Seattle,WA,98116,2195000,3,2.5,Genesee,4160,8525,1986,69,528,,Active,,,http://www.redfin.com/WA/Seattle/5700-SW-Spokane-St-98116/home/152091,NWMLS,1563986,N,Y,47.5724896,-122.4056433
MLS Listing,,Single Family Residential,1215 W Ruffner St,Seattle,WA,98119,1999950,4,3.25,Queen Anne,3750,6000,2014,71,533,,Active,,,http://www.redfin.com/WA/Seattle/1215-W-Ruffner-St-98119/home/130359,NWMLS,1554792,N,Y,47.6519839,-122.3732288
MLS Listing,,Single Family Residential,4008 Bagley Ave N,Seattle,WA,98103,895000,3,1.0,Wallingford,1460,5700,1908,71,613,,Active,,,http://www.redfin.com/WA/Seattle/4008-Bagley-Ave-N-98103/home/118508,NWMLS,1563570,N,Y,47.6558898,-122.3323086
MLS Listing,,Single Family Residential,9207 9th Ave NW,Seattle,WA,98117,1599995,5,4.25,Crown Hill,3522,5425,2020,74,454,,Active,,,http://www.redfin.com/WA/Seattle/9207-9th-Ave-NW-98117/home/101091,NWMLS,1562777,N,Y,47.6962969,-122.368968
MLS Listing,,Single Family Residential,2824 NW 75th St,Seattle,WA,98117,1668000,5,3.5,Sunset Hill,3745,4540,2019,75,445,,Active,,,http://www.redfin.com/WA/Seattle/2824-NW-75th-St-98117/home/165942,NWMLS,1562228,N,Y,47.6832771,-122.3941235
MLS Listing,,Single Family Residential,9202 23rd Ave SW,Seattle,WA,98106,1300000,2,1.0,Westwood Village,1110,9454,1947,77,1171,,Active,,,http://www.redfin.com/WA/Seattle/9202-23rd-Ave-SW-98106/home/472780,NWMLS,1560303,N,Y,47.5208526,-122.3623396
MLS Listing,,Single Family Residential,,Seattle,WA,98125,1200000,7,3.0,Seattle,3900,17187,1963,79,308,,Active,,,http://www.redfin.com/WA/Seattle/Undisclosed-address-98125/home/170486137,NWMLS,1560765,N,Y,47.719261,-122.295213
MLS Listing,,Single Family Residential,1052 E Galer St,Seattle,WA,98102,5980000,5,3.25,Capitol Hill,7834,37249,1911,80,763,,Active,,,http://www.redfin.com/WA/Seattle/1052-E-Galer-St-98102/home/135295,NWMLS,1560453,N,Y,47.6324976,-122.3188011
MLS Listing,,Single Family Residential,3436 38th Ave SW,Seattle,WA,98126,905000,3,2.0,Belvidere,2140,5000,1946,82,423,,Active,,,http://www.redfin.com/WA/Seattle/3436-38th-Ave-SW-98126/home/327792,NWMLS,1560138,N,Y,47.5720371,-122.38
MLS Listing,,Single Family Residential,1128 Lakeview Blvd E,Seattle,WA,98102,975000,4,1.75,Capitol Hill,1310,4500,1908,82,744,,Active,,,http://www.redfin.com/WA/Seattle/1128-Lakeview-Blvd-E-98102/home/136620,NWMLS,1559937,N,Y,47.629941,-122.324863
MLS Listing,,Single Family Residential,123 Highland Dr,Seattle,WA,98109,4995000,4,3.25,Queen Anne,4873,7200,1954,82,1025,,Active,,,http://www.redfin.com/WA/Seattle/123-Highland-Dr-98109/home/132769,NWMLS,1557707,N,Y,47.6295905,-122.3543095
MLS Listing,,Single Family Residential,11317 40th Ave NE,Seattle,WA,98125,1950000,4,3.25,Meadowbrook,4054,7455,2020,84,481,,Active,,,http://www.redfin.com/WA/Seattle/11317-40th-Ave-NE-98125/home/112478,NWMLS,1558347,N,Y,47.710716,-122.2855546
MLS Listing,,Single Family Residential,934 NW 63rd St,Seattle,WA,98107,1912999,4,3.5,Ballard,2925,3810,2020,87,654,,Active,,,http://www.redfin.com/WA/Seattle/934-NW-63rd-St-98107/home/493752,NWMLS,1550546,N,Y,47.6747445,-122.3702943
MLS Listing,,Single Family Residential,5427 40th Ave W,Seattle,WA,98199,1385000,4,3.75,Magnolia,3470,6320,1992,89,399,,Active,,,http://www.redfin.com/WA/Seattle/5427-40th-Ave-W-98199/home/122924,NWMLS,1556991,N,Y,47.6686337,-122.4095679
MLS Listing,,Single Family Residential,1229 6th Ave N,Seattle,WA,98109,864000,2,1.75,Queen Anne,1920,1647,1908,90,450,,Active,,,http://www.redfin.com/WA/Seattle/1229-6th-Ave-N-98109/home/131870,NWMLS,1557029,N,Y,47.630615,-122.3452171
MLS Listing,,Single Family Residential,4719 46th Ave S,Seattle,WA,98118,985000,4,2.75,Columbia City,2580,7200,1912,91,382,,Active,,,http://www.redfin.com/WA/Seattle/4719-46th-Ave-S-98118/home/492516,NWMLS,1554360,N,Y,47.5599156,-122.2761022
MLS Listing,,Single Family Residential,801 E Gwinn Pl,Seattle,WA,98102,1738500,4,4.25,Roanoke Park,4250,5006,2013,91,409,,Active,,,http://www.redfin.com/WA/Seattle/801-E-Gwinn-Pl-98102/home/18657218,NWMLS,1556443,N,Y,47.6476466,-122.3217563
MLS Listing,,Single Family Residential,4312 36th Ave NE,Seattle,WA,98105,1999900,5,5.5,Laurelhurst,4800,5000,2016,94,417,,Active,,,http://www.redfin.com/WA/Seattle/4312-36th-Ave-NE-98105/home/122791,NWMLS,1555295,N,Y,47.660264,-122.289044
MLS Listing,,Single Family Residential,1104 17th Ave E,Seattle,WA,98112,2475000,9,5.0,Capitol Hill,5173,9600,1914,94,478,,Active,,,http://www.redfin.com/WA/Seattle/1104-17th-Ave-E-98112/home/137177,NWMLS,1555933,N,Y,47.628883,-122.3095996
MLS Listing,,Single Family Residential,6030 35th Ave NE,Seattle,WA,98115,999950,4,2.0,Bryant,2190,4000,1924,103,457,,Active,,,http://www.redfin.com/WA/Seattle/6030-35th-Ave-NE-98115/home/314311,NWMLS,1551449,N,Y,47.6730715,-122.2898698
MLS Listing,,Single Family Residential,3403 E Saint Andrews Way,Seattle,WA,98112,1895000,5,3.0,Broadmoor,4420,7200,1940,104,429,165,Active,,,http://www.redfin.com/WA/Seattle/3403-E-St-Andrews-Way-98112/home/138737,NWMLS,1552973,N,Y,47.6295667,-122.2880422
MLS Listing,,Single Family Residential,1701 E John St,Seattle,WA,98112,1399950,4,2.0,Capitol Hill,2790,3700,1908,105,502,,Active,,,http://www.redfin.com/WA/Seattle/1701-E-John-St-98122/home/142080,NWMLS,1552467,N,Y,47.6194879,-122.3098624
MLS Listing,,Single Family Residential,5219 Columbia Dr S,Seattle,WA,98108,1950000,5,3.5,Beacon Hill,4833,8640,2020,109,403,,Active,,,http://www.redfin.com/WA/Seattle/5219-Columbia-Dr-S-98108/home/482031,NWMLS,1550458,N,Y,47.5553106,-122.3052485
MLS Listing,,Single Family Residential,3727 W Barrett St,Seattle,WA,98199,2700000,4,3.25,Magnolia,4870,8634,1993,109,554,,Active,,,http://www.redfin.com/WA/Seattle/3727-W-Barrett-St-98199/home/126675,NWMLS,1550392,N,Y,47.6466563,-122.4058299
MLS Listing,,Single Family Residential,9215 9th Ave NW,Seattle,WA,98117,900000,5,2.0,Crown Hill,2560,8810,1924,124,352,,Active,,,http://www.redfin.com/WA/Seattle/9215-9th-Ave-NW-98117/home/101441,NWMLS,1549422,N,Y,47.6965609,-122.3689133
MLS Listing,,Single Family Residential,5945 Atlas Pl SW,Seattle,WA,98136,1650000,4,3.25,Seaview,3600,8562,1965,130,458,,Active,,,http://www.redfin.com/WA/Seattle/5945-Atlas-Pl-SW-98136/home/153807,NWMLS,1548213,N,Y,47.5491849,-122.396403
MLS Listing,,Single Family Residential,2822 4th Ave W,Seattle,WA,98119,1200000,4,2.5,Queen Anne,2400,4762,1986,131,500,,Active,,,http://www.redfin.com/WA/Seattle/2822-4th-Ave-W-98119/home/131083,NWMLS,1547481,N,Y,47.6456832,-122.3619355
MLS Listing,,Single Family Residential,4312 NE 56th St,Seattle,WA,98105,929000,4,2.5,Hawthorne Hills,2140,6400,1942,133,434,,Active,,,http://www.redfin.com/WA/Seattle/4312-NE-56th-St-98105/home/313961,NWMLS,1540417,N,Y,47.6696817,-122.2815565
MLS Listing,,Single Family Residential,1721 33rd Ave,Seattle,WA,98122,1350000,5,3.5,Madrona,4080,4000,1996,138,331,,Active,,,http://www.redfin.com/WA/Seattle/1721-33rd-Ave-98122/home/147492,NWMLS,1545867,N,Y,47.6170875,-122.29058
MLS Listing,,Single Family Residential,7915 Seward Park Ave S,Seattle,WA,98118,985000,3,2.0,Seward Park,3100,8480,1955,145,318,,Active,,,http://www.redfin.com/WA/Seattle/7915-Seward-Park-Ave-S-98118/home/174391,NWMLS,1544711,N,Y,47.5311709,-122.2667836
MLS Listing,,Single Family Residential,950 Hiawatha Pl S,Seattle,WA,98144,880000,1,1.0,N Beacon Hill,990,3430,1924,147,889,,Active,,,http://www.redfin.com/WA/Seattle/950-Hiawatha-Pl-S-98144/home/145704,NWMLS,1544178,N,Y,47.5931286,-122.3078061
MLS Listing,,Single Family Residential,2113 Aurora Ave N,Seattle,WA,98109,1425000,5,3.75,Westlake,2460,4600,1900,150,579,,Active,,,http://www.redfin.com/WA/Seattle/2113-Aurora-Ave-N-98109/home/131817,NWMLS,1543883,N,Y,47.6379063,-122.3450851
MLS Listing,,Single Family Residential,1915 E Thomas St,Seattle,WA,98112,1300000,3,1.5,Capitol Hill,1650,4320,1907,151,788,,Active,,,http://www.redfin.com/WA/Seattle/1915-E-Thomas-St-98112/home/142408,NWMLS,1543463,N,Y,47.6203326,-122.3066356
MLS Listing,,Single Family Residential,7126 55th Ave S,Seattle,WA,98118,4500000,4,4.0,Seward Park,4612,92290,1924,158,976,,Active,,,http://www.redfin.com/WA/Seattle/7126-55th-Ave-S-98118/home/490002,NWMLS,1541561,N,Y,47.5381398,-122.2636437
MLS Listing,,Single Family Residential,1410 Alki Ave SW,Seattle,WA,98116,1149000,4,2.0,Alki,1880,3720,1984,159,611,,Active,,,http://www.redfin.com/WA/Seattle/1410-Alki-Ave-SW-98116/home/150316,NWMLS,1541598,N,Y,47.590437,-122.3926016
MLS Listing,,Single Family Residential,319 Randolph Ave,Seattle,WA,98122,1995000,3,2.5,Leschi,2900,7665,1911,159,688,,Active,,,http://www.redfin.com/WA/Seattle/319-Randolph-Ave-98122/home/141800,NWMLS,1540156,N,Y,47.6044213,-122.2865052
MLS Listing,,Single Family Residential,411 32nd Ave E,Seattle,WA,98122,955000,3,2.0,Madison Valley,1500,2800,1909,165,637,,Active,,,http://www.redfin.com/WA/Seattle/411-32nd-Ave-E-98112/home/148017,NWMLS,1539963,N,Y,47.6228653,-122.2913983
MLS Listing,,Single Family Residential,2801 Broadway E,Seattle,WA,98102,2250000,5,4.5,Roanoke Park,5500,5913,1909,167,409,,Active,,,http://www.redfin.com/WA/Seattle/2801-Broadway-E-98102/home/137270,NWMLS,1538088,N,Y,47.6458082,-122.3212008
MLS Listing,,Single Family Residential,3356 E Shore Dr,Seattle,WA,98112,1894000,3,2.0,Broadmoor,3130,7310,1926,168,605,165,Active,,,http://www.redfin.com/WA/Seattle/3356-E-Shore-Dr-98112/home/138949,NWMLS,1538879,N,Y,47.6401354,-122.2884859
MLS Listing,,Single Family Residential,320 NW 137th St,Seattle,WA,98177,2995000,4,5.0,Westminster,5910,62726,2006,179,507,,Active,,,http://www.redfin.com/WA/Seattle/320-NW-137th-St-98177/home/2115360,NWMLS,1535659,N,Y,47.729359,-122.3617878
MLS Listing,,Single Family Residential,300 S Orcas St,Seattle,WA,98108,1250000,3,1.75,Georgetown,2680,5500,1938,188,466,,Active,,,http://www.redfin.com/WA/Seattle/300-S-Orcas-St-98108/home/476553,NWMLS,1532132,N,Y,47.552043911,-122.3307457
MLS Listing,,Single Family Residential,768 Belmont Pl E,Seattle,WA,98102,1650000,6,2.0,Capitol Hill,3610,4200,1902,189,457,,Active,,,http://www.redfin.com/WA/Seattle/768-Belmont-Pl-E-98102/home/136651,NWMLS,1531144,N,Y,47.6272825,-122.3240007
MLS Listing,,Single Family Residential,2514 Belvidere Ave SW,Seattle,WA,98126,1850000,4,3.5,North Admiral,3253,4180,2020,193,569,,Active,,,http://www.redfin.com/WA/Seattle/2514-Belvidere-Ave-SW-98126/home/150615,NWMLS,1530764,N,Y,47.5813827,-122.3788492
MLS Listing,,Single Family Residential,5846 57th Ave NE,Seattle,WA,98105,2149950,6,4.0,Belvedere Terrace,4316,6270,2020,211,498,,Active,,,http://www.redfin.com/WA/Seattle/5846-57th-Ave-NE-98105/home/120575,NWMLS,1475985,N,Y,47.6716323,-122.2664071
MLS Listing,,Single Family Residential,9829 51st Ave SW,Seattle,WA,98136,3995000,3,3.0,West Seattle,3304,11722,2008,218,1209,,Active,,,http://www.redfin.com/WA/Seattle/9829-51st-Ave-SW-98136/home/156846,NWMLS,1518007,N,Y,47.5144843,-122.3957694
MLS Listing,,Single Family Residential,1228 23rd Ave E,Seattle,WA,98112,1800000,5,5.25,North Capitol Hill,5456,8448,1908,230,330,,Active,,,http://www.redfin.com/WA/Seattle/1228-23rd-Ave-E-98112/home/136515,NWMLS,1512704,N,Y,47.6311564,-122.301912
MLS Listing,,Single Family Residential,2326 W Viewmont Way W,Seattle,WA,98199,1995000,5,4.0,Magnolia,3910,5350,1933,231,510,,Active,,,http://www.redfin.com/WA/Seattle/2326-W-Viewmont-Way-W-98199/home/125429,NWMLS,1511107,N,Y,47.639269,-122.4077813
MLS Listing,,Single Family Residential,1560 30th Ave W,Seattle,WA,98199,1925000,5,2.5,Magnolia,3110,5000,1939,238,619,,Active,,,http://www.redfin.com/WA/Seattle/1560-30th-Ave-W-98199/home/126244,NWMLS,1491427,N,Y,47.6334627,-122.3954587
MLS Listing,,Single Family Residential,421 W Highland Dr,Seattle,WA,98119,7990000,5,5.25,Queen Anne,7900,22500,1905,239,1011,,Active,,,http://www.redfin.com/WA/Seattle/421-W-Highland-Dr-98119/home/133017,NWMLS,1510873,N,Y,47.6293293,-122.3627299
MLS Listing,,Single Family Residential,7235 W Green Lake Dr N,Seattle,WA,98103,1599000,4,2.5,Green Lake,3320,6800,1927,239,482,,Active,,,http://www.redfin.com/WA/Seattle/7235-W-Green-Lake-Dr-N-98103/home/306531,NWMLS,1510902,N,Y,47.682048,-122.3428667
MLS Listing,,Single Family Residential,7016 55th Ave S,Seattle,WA,98118,5249000,6,3.5,Seward Park,5320,59199,2003,243,987,,Active,,,http://www.redfin.com/WA/Seattle/7016-55th-Ave-S-98118/home/490253,NWMLS,1507936,N,Y,47.5387868,-122.2620614
MLS Listing,,Single Family Residential,5770 S Oaklawn Pl,Seattle,WA,98118,3350000,5,3.75,Seward Park,5640,48644,1954,263,594,,Active,,,http://www.redfin.com/WA/Seattle/5770-S-Oaklawn-Pl-98118/home/489545,NWMLS,1498093,N,Y,47.5438858,-122.2586187
MLS Listing,,Single Family Residential,5032 30th Ave S,Seattle,WA,98108,1000000,2,1.0,Beacon Hill,1980,38544,1953,271,505,,Active,,,http://www.redfin.com/WA/Seattle/5032-30th-Ave-S-98108/home/478824,NWMLS,1494166,N,Y,47.5561919,-122.2937849
MLS Listing,,Single Family Residential,3601 Corliss Ave N,Seattle,WA,98103,1699000,6,3.0,Wallingford,3270,3192,1919,284,520,,Active,,,http://www.redfin.com/WA/Seattle/3601-Corliss-Ave-N-98103/home/119194,NWMLS,1490000,N,Y,47.6506041,-122.3317917
MLS Listing,,Single Family Residential,236 40th Ave E,Seattle,WA,98112,8695000,5,3.0,Denny Blaine,4170,25552,1923,287,2085,,Active,,,http://www.redfin.com/WA/Seattle/236-40th-Ave-E-98112/home/139829,NWMLS,1487031,N,Y,47.6213508,-122.2811006
MLS Listing,,Single Family Residential,4308 W Cramer St,Seattle,WA,98199,4500000,3,3.25,Magnolia,6471,14367,2020,299,695,,Active,,,http://www.redfin.com/WA/Seattle/4308-W-Cramer-St-98199/home/22441627,NWMLS,1482592,N,Y,47.668724,-122.41095
MLS Listing,,Single Family Residential,3218 SW Hinds St,Seattle,WA,98126,1850000,4,3.0,Admiral,2800,5000,2020,314,661,,Active,,,http://www.redfin.com/WA/Seattle/3218-SW-Hinds-St-98126/home/21682615,NWMLS,1471750,N,Y,47.5728409,-122.3740131
MLS Listing,,Single Family Residential,4519 S Henderson St,Seattle,WA,98118,1499950,4,2.5,Rainier Beach,2460,14555,1917,327,610,,Active,,,http://www.redfin.com/WA/Seattle/4519-S-Henderson-St-98118/home/176808,NWMLS,1465975,N,Y,47.5230961,-122.2755925
MLS Listing,,Single Family Residential,1214 Warren Ave N,Seattle,WA,98109,11000000,4,7.25,Queen Anne,9970,8600,1902,341,1103,,Active,,,http://www.redfin.com/WA/Seattle/1214-Warren-Ave-N-98109/home/132590,NWMLS,1456840,N,Y,47.6302212,-122.3538488
MLS Listing,,Single Family Residential,1670 Broadmoor Dr E,Seattle,WA,98112,4975000,5,4.25,Broadmoor,6657,15738,1928,363,747,330,Active,,,http://www.redfin.com/WA/Seattle/1670-Broadmoor-Dr-E-98112/home/138891,NWMLS,1445484,N,Y,47.6351832,-122.2876095
MLS Listing,,Single Family Residential,1330 Alki Ave SW,Seattle,WA,98116,2000000,2,1.0,Alki,1900,9020,1915,375,1053,,Active,,,http://www.redfin.com/WA/Seattle/1330-Alki-Ave-SW-98116/home/149597,NWMLS,1438942,N,Y,47.5922171,-122.391157
MLS Listing,,Single Family Residential,1000 14th Ave E,Seattle,WA,98112,7125000,7,6.25,Capitol Hill,12280,16874,1914,379,580,,Active,,,http://www.redfin.com/WA/Seattle/1000-14th-Ave-E-98112/home/135946,NWMLS,1436550,N,Y,47.6279491,-122.314197
MLS Listing,,Single Family Residential,11838 79th Ave S,Seattle,WA,98178,1138888,6,3.75,Lakeridge,3635,4773,2020,384,313,,Active,,,http://www.redfin.com/WA/Seattle/11838-79th-Ave-S-98178/unit-1/home/160494909,NWMLS,1434227,N,Y,47.4966819,-122.2338695
MLS Listing,,Single Family Residential,1804 16th Ave S,Seattle,WA,98144,1595000,3,2.5,N Beacon Hill,2486,8408,2019,537,642,,Active,,,http://www.redfin.com/WA/Seattle/1804-16th-Ave-S-98122/home/147978620,NWMLS,1381685,N,Y,47.586824,-122.3116803
MLS Listing,,Single Family Residential,12005 30th Ave SW,Burien,WA,98146,2950000,5,5.75,Shorewood,6661,45136,2006,629,443,25,Active,,,http://www.redfin.com/WA/Burien/12005-30th-Ave-SW-98146/home/331846,NWMLS,1332732,N,Y,47.49487,-122.37491
For-Sale-by-Owner Listing,,Single Family Residential,3034 45th Ave SW,Seattle,WA,98116,1000000,3,2.0,Seattle,2000,6250,1909,250,500,,Active,,,http://www.redfin.com/WA/Seattle/3034-45th-Ave-SW-98116/home/330542,Fizber.com,5027674,N,Y,47.5759675,-122.389084
New Construction Home,,Single Family Residential,1831 11th Ave W,Seattle,WA,98119,1200000,3,2.5,Prestigious Build,1873,,2020,13,641,,Active,,,http://www.redfin.com/WA/Seattle/1831-11th-Ave-W-98119/home/134629,NewHomeSource.com,1861754,N,Y,47.6356781,-122.371928
